IDLE,1.6474479511350303e+18,1.647447958106265e+18
HANDOVER,1.6474479588809334e+18,1.6474479671584468e+18
ASSEMBLY,1.647447978407873e+18,1.647447984101774e+18
HANDOVER,1.6474479986438807e+18,1.647448007154904e+18
ASSEMBLY,1.6474480074986642e+18,1.6474480113343327e+18
ASSEMBLY,1.6474480114000886e+18,1.6474480151887268e+18
ASSEMBLY,1.6474480446375488e+18,1.6474480517388616e+18
ASSEMBLY,1.6474480522978785e+18,1.6474480562713646e+18
ASSEMBLY,1.6474480569059868e+18,1.647448063638293e+18
HANDOVER,1.6474480859869816e+18,1.647448088731606e+18
PICKUP,1.6474481102685888e+18,1.6474481117642156e+18
PICKUP,1.6474481229392568e+18,1.6474481273295204e+18
HANDOVER,1.6474481493197489e+18,1.6474481599279227e+18
BOLT,1.64744817105354e+18,1.647448177286346e+18
BOLT,1.6474481794577052e+18,1.6474481828030848e+18
BOLT,1.6474481850637212e+18,1.6474481890839777e+18
PICKUP,1.6474481905705866e+18,1.6474481927131704e+18
SCREW,1.647448206046874e+18,1.647448210433131e+18
SCREW,1.647448227419381e+18,1.647448235117157e+18
SCREW,1.6474482424385687e+18,1.647448245078953e+18
BOLT,1.6474482481953912e+18,1.6474482543883884e+18
BOLT,1.647448260458012e+18,1.6474482670508751e+18
BOLT,1.647448275075589e+18,1.6474482809734715e+18
HANDOVER,1.6474484346346278e+18,1.6474484378162954e+18
SCREW,1.6474484483987415e+18,1.6474484668065536e+18
SCREW,1.6474484686208786e+18,1.6474484779689175e+18
SCREW,1.6474484874448952e+18,1.6474484968406597e+18
SCREW,1.6474485102212196e+18,1.64744852117181e+18
