IDLE,1.6488168430197793e+18,1.6488168589711045e+18
HANDOVER,1.6488168598481293e+18,1.6488168642817114e+18
ASSEMBLY,1.6488168654538493e+18,1.648816869085799e+18
ASSEMBLY,1.6488168704644595e+18,1.6488168752891999e+18
HANDOVER,1.648816898933819e+18,1.6488169027303875e+18
ASSEMBLY,1.6488169039928827e+18,1.6488169077833836e+18
ASSEMBLY,1.6488169086964206e+18,1.6488169130369126e+18
ASSEMBLY,1.6488169442085704e+18,1.648816947880644e+18
HANDOVER,1.6488169809360724e+18,1.6488169840787028e+18
HANDOVER,1.6488170217491558e+18,1.6488170227277957e+18
HANDOVER,1.6488170444647616e+18,1.6488170546257564e+18
PICKUP,1.6488170745252022e+18,1.6488170763848338e+18
PICKUP,1.6488170896781117e+18,1.6488170908570665e+18
BOLT,1.648817092835478e+18,1.6488170988745375e+18
BOLT,1.648817102441268e+18,1.6488171062324431e+18
BOLT,1.6488171091503908e+18,1.6488171131383086e+18
BOLT,1.6488171150550996e+18,1.6488171175890263e+18
PICKUP,1.6488171219635817e+18,1.6488171248058263e+18
HANDOVER,1.6488171733808e+18,1.6488171756724966e+18
SCREW,1.648817194356526e+18,1.6488172011475287e+18
SCREW,1.6488172030692142e+18,1.6488172079633293e+18
SCREW,1.6488172218489516e+18,1.6488172268360742e+18
