IDLE,1.6469077116204214e+18,1.6469077267225034e+18
HANDOVER,1.6469077280927055e+18,1.646907734883429e+18
ASSEMBLY,1.6469077363056197e+18,1.646907740914902e+18
ASSEMBLY,1.6469077418088338e+18,1.646907746200439e+18
HANDOVER,1.646907766739835e+18,1.646907769683816e+18
ASSEMBLY,1.6469077810563318e+18,1.6469077852938772e+18
ASSEMBLY,1.64690781304418e+18,1.6469078151291628e+18
ASSEMBLY,1.6469078161624914e+18,1.6469078183387884e+18
ASSEMBLY,1.6469078190485297e+18,1.646907820622295e+18
ASSEMBLY,1.6469078214547666e+18,1.646907824294404e+18
HANDOVER,1.646907851794463e+18,1.6469078551355917e+18
PICKUP,1.6469078619110643e+18,1.6469078633877379e+18
SCREW,1.6469078653652861e+18,1.6469078686534968e+18
SCREW,1.6469078733492582e+18,1.6469078794155743e+18
SCREW,1.6469078851536988e+18,1.6469078909782252e+18
HANDOVER,1.6469078912439834e+18,1.6469078927308943e+18
BOLT,1.646907894492604e+18,1.6469079027937362e+18
BOLT,1.646907904560215e+18,1.646907909354162e+18
HANDOVER,1.6469079124699123e+18,1.646907924146063e+18
BOLT,1.646907935970649e+18,1.6469079405280182e+18
HANDOVER,1.646907970742645e+18,1.6469079735173207e+18
PICKUP,1.6469080070107538e+18,1.6469080080267052e+18
BOLT,1.646908015454364e+18,1.646908019590389e+18
PICKUP,1.646908056898936e+18,1.646908057838604e+18
PICKUP,1.6469080639136284e+18,1.6469080649988836e+18
SCREW,1.6469080726717563e+18,1.6469080790656479e+18
SCREW,1.6469080810753674e+18,1.6469080865636385e+18
SCREW,1.646908091843009e+18,1.64690809558535e+18
