PICKUP,1.6504693527459208e+18,1.6504693581992878e+18
ASSEMBLY,1.6504693596217155e+18,1.6504693642496504e+18
ASSEMBLY,1.6504693653606262e+18,1.65046936929902e+18
ASSEMBLY,1.6504694378192182e+18,1.6504694399214625e+18
ASSEMBLY,1.6504694461295488e+18,1.6504694471867443e+18
ASSEMBLY,1.6504694461295488e+18,1.6504694471867443e+18
PICKUP,1.6504695008305198e+18,1.6504695039272394e+18
SCREW,1.650469509686706e+18,1.650469515730226e+18
SCREW,1.6504695288587996e+18,1.650469535257321e+18
SCREW,1.650469560350428e+18,1.6504695754124572e+18
SCREW,1.650469577724524e+18,1.6504695858190415e+18
PICKUP,1.650469609014571e+18,1.650469611197738e+18
BOLT,1.6504696559237716e+18,1.6504696595658647e+18
BOLT,1.6504696611310129e+18,1.650469664071372e+18
BOLT,1.6504696738431547e+18,1.6504696836955415e+18
BOLT,1.6504696893669325e+18,1.6504696937060047e+18
PICKUP,1.6504697133430234e+18,1.65046972239368e+18
PICKUP,1.6504697499848159e+18,1.6504697532546668e+18
SCREW,1.6504697637821903e+18,1.6504697682477501e+18
SCREW,1.6504697754739727e+18,1.6504697805180493e+18
SCREW,1.6504697828843832e+18,1.6504697873226964e+18
SCREW,1.6504697966404913e+18,1.650469803446583e+18
