IDLE,1.6504650501223982e+18,1.650465054869288e+18
HANDOVER,1.6504650677333893e+18,1.6504650771947233e+18
ASSEMBLY,1.6504650794445514e+18,1.6504650879110671e+18
ASSEMBLY,1.650465088776314e+18,1.6504650961687475e+18
HANDOVER,1.6504651074534948e+18,1.6504651190518236e+18
ASSEMBLY,1.6504651300782587e+18,1.650465133821824e+18
ASSEMBLY,1.6504651506047777e+18,1.6504651564469248e+18
ASSEMBLY,1.6504651585710282e+18,1.650465162001391e+18
ASSEMBLY,1.650465162815825e+18,1.6504651646551665e+18
ASSEMBLY,1.650465175081607e+18,1.6504651773436488e+18
HANDOVER,1.650465188748058e+18,1.6504651959488479e+18
SCREW,1.6504652425190236e+18,1.6504652514102346e+18
SCREW,1.650465255979868e+18,1.6504652629530785e+18
SCREW,1.6504652683027336e+18,1.650465276049216e+18
PICKUP,1.6504653210129987e+18,1.650465323857391e+18
PICKUP,1.6504653371907635e+18,1.6504653394083548e+18
PICKUP,1.6504653537691156e+18,1.6504653562849818e+18
PICKUP,1.6504653658205688e+18,1.6504653678116216e+18
HANDOVER,1.650465396568576e+18,1.6504653983867494e+18
BOLT,1.65046540496908e+18,1.6504654161691753e+18
HANDOVER,1.6504654194159186e+18,1.6504654323277363e+18
BOLT,1.6504654394462894e+18,1.6504654451098324e+18
BOLT,1.6504654472257838e+18,1.6504654502133921e+18
BOLT,1.6504654728968005e+18,1.6504654797041508e+18
BOLT,1.6504654819670935e+18,1.650465485956997e+18
BOLT,1.6504654960341082e+18,1.6504655005776197e+18
HANDOVER,1.6504656039289928e+18,1.6504656057584256e+18
SCREW,1.650465617506838e+18,1.6504656275391332e+18
SCREW,1.6504656476795725e+18,1.6504656614295196e+18
SCREW,1.6504656714400742e+18,1.6504656775994888e+18
