IDLE,1.6466659258765896e+18,1.646665935058597e+18
HANDOVER,1.6466659417445135e+18,1.646665948139971e+18
ASSEMBLY,1.64666595235647e+18,1.646665958251302e+18
ASSEMBLY,1.646665959013001e+18,1.6466659667645665e+18
HANDOVER,1.6466659805915715e+18,1.646665987185204e+18
ASSEMBLY,1.646665989377926e+18,1.6466659938942628e+18
ASSEMBLY,1.6466659954568786e+18,1.6466660007091397e+18
ASSEMBLY,1.6466660361674245e+18,1.646666040855003e+18
ASSEMBLY,1.6466660440404086e+18,1.6466660491684808e+18
ASSEMBLY,1.64666605558697e+18,1.64666605951925e+18
HANDOVER,1.6466660639980552e+18,1.6466660698421194e+18
PICKUP,1.6466661570173164e+18,1.646666158556806e+18
SCREW,1.6466661598190275e+18,1.6466661640530273e+18
SCREW,1.6466661662243963e+18,1.646666172271098e+18
HANDOVER,1.6466661726834094e+18,1.6466661747766712e+18
PICKUP,1.64666617778829e+18,1.64666617902709e+18
SCREW,1.6466661817977462e+18,1.6466661860338903e+18
SCREW,1.646666216238056e+18,1.646666217777175e+18
SCREW,1.6466662419181612e+18,1.6466662464479939e+18
BOLT,1.6466662591927946e+18,1.6466662655403261e+18
BOLT,1.646666268551765e+18,1.6466662732947382e+18
BOLT,1.6466662848767104e+18,1.6466662881101527e+18
BOLT,1.6466662912306683e+18,1.646666298868708e+18
BOLT,1.6466663025440755e+18,1.6466663067894963e+18
HANDOVER,1.6466663501505672e+18,1.6466663612548283e+18
HANDOVER,1.6466663881668396e+18,1.6466663901386936e+18
