PICKUP,1.6487193874659492e+18,1.6487193958622863e+18
ASSEMBLY,1.6487193985842094e+18,1.6487194102197535e+18
ASSEMBLY,1.6487194126434332e+18,1.6487194178434698e+18
PICKUP,1.6487194255915223e+18,1.6487194323557066e+18
ASSEMBLY,1.6487194343159744e+18,1.6487194414153605e+18
ASSEMBLY,1.6487194463820961e+18,1.648719451903865e+18
ASSEMBLY,1.6487194816819459e+18,1.6487194877275185e+18
ASSEMBLY,1.6487194893976018e+18,1.648719494121083e+18
ASSEMBLY,1.6487195012336223e+18,1.6487195048272456e+18
ASSEMBLY,1.6487195057257628e+18,1.6487195090305664e+18
PICKUP,1.6487195456664364e+18,1.6487195484501688e+18
PICKUP,1.6487195847625183e+18,1.6487195865994033e+18
PICKUP,1.6487195910700534e+18,1.648719592464449e+18
BOLT,1.6487195951274127e+18,1.6487196040264064e+18
PICKUP,1.6487196051425884e+18,1.6487196066773266e+18
PICKUP,1.6487196186091067e+18,1.648719620396874e+18
PICKUP,1.6487196336707937e+18,1.6487196369134845e+18
BOLT,1.648719670272567e+18,1.6487196767931395e+18
BOLT,1.648719680635324e+18,1.6487196871763558e+18
BOLT,1.6487196913984453e+18,1.648719697892928e+18
BOLT,1.6487197043044134e+18,1.648719709858995e+18
PICKUP,1.648719739005356e+18,1.6487197524601958e+18
PICKUP,1.64871977835251e+18,1.648719780288709e+18
SCREW,1.6487198122500362e+18,1.6487198176419423e+18
SCREW,1.648719827559466e+18,1.6487198320582781e+18
SCREW,1.6487198386486682e+18,1.6487198421235735e+18
SCREW,1.6487198483413005e+18,1.6487198532860337e+18
