PICKUP,1.6476167177188534e+18,1.647616722436414e+18
ASSEMBLY,1.647616726054544e+18,1.6476167386105472e+18
PICKUP,1.6476167579997765e+18,1.6476167620266988e+18
ASSEMBLY,1.647616762501668e+18,1.647616770565636e+18
ASSEMBLY,1.647616797964274e+18,1.6476167996831114e+18
ASSEMBLY,1.6476168025018053e+18,1.6476168052426993e+18
ASSEMBLY,1.6476168071131062e+18,1.6476168085419894e+18
PICKUP,1.6476168420152136e+18,1.6476168452922232e+18
PICKUP,1.6476168741003666e+18,1.6476168773783862e+18
PICKUP,1.6476168795976783e+18,1.6476168814877294e+18
PICKUP,1.6476168836047017e+18,1.6476168852925422e+18
PICKUP,1.6476168905672172e+18,1.647616892198736e+18
SCREW,1.647616908532467e+18,1.6476169108204114e+18
SCREW,1.6476169562949724e+18,1.6476169656887035e+18
SCREW,1.6476169688083794e+18,1.647616974505355e+18
PICKUP,1.6476169985003054e+18,1.647617000638887e+18
BOLT,1.6476170024531574e+18,1.6476170068976259e+18
BOLT,1.6476170147693202e+18,1.6476170183018107e+18
PICKUP,1.6476170205936271e+18,1.6476170332755062e+18
BOLT,1.6476170503577308e+18,1.6476170574532093e+18
BOLT,1.6476170787595116e+18,1.6476170910472663e+18
BOLT,1.6476170993705436e+18,1.6476171118281155e+18
BOLT,1.6476171184061148e+18,1.6476171247437763e+18
BOLT,1.647617143882137e+18,1.6476171553258424e+18
PICKUP,1.6476172252787743e+18,1.647617226970073e+18
SCREW,1.6476172447007306e+18,1.6476172551519386e+18
SCREW,1.6476172613742282e+18,1.647617267870658e+18
SCREW,1.6476172707853066e+18,1.6476172767296302e+18
SCREW,1.647617282655047e+18,1.6476172898932426e+18
