PICKUP,1.6503613960516352e+18,1.6503614020405158e+18
ASSEMBLY,1.65036140639137e+18,1.650361410860669e+18
ASSEMBLY,1.650361411419422e+18,1.6503614214199063e+18
PICKUP,1.6503614342547364e+18,1.6503614430032095e+18
ASSEMBLY,1.6503614460709018e+18,1.6503614509057172e+18
ASSEMBLY,1.6503614515156052e+18,1.6503614576203328e+18
ASSEMBLY,1.6503614773811487e+18,1.6503614822523336e+18
ASSEMBLY,1.6503614829144202e+18,1.6503614857559196e+18
ASSEMBLY,1.6503614956769377e+18,1.6503614989217533e+18
ASSEMBLY,1.6503615018893965e+18,1.6503615066187044e+18
PICKUP,1.6503615147568049e+18,1.6503615203013975e+18
SCREW,1.6503616453209915e+18,1.6503616501116434e+18
SCREW,1.6503616539799619e+18,1.6503616606229527e+18
PICKUP,1.650361683867019e+18,1.6503616863599619e+18
PICKUP,1.6503617067951084e+18,1.6503617188941422e+18
BOLT,1.6503617243185318e+18,1.6503617314608563e+18
BOLT,1.6503617341179983e+18,1.6503617433144177e+18
BOLT,1.650361763582919e+18,1.6503617697842885e+18
BOLT,1.6503617724820777e+18,1.6503617770233121e+18
PICKUP,1.6503618183351217e+18,1.6503618200622996e+18
SCREW,1.6503618789142513e+18,1.6503618868070152e+18
SCREW,1.6503618930794045e+18,1.6503619009737318e+18
SCREW,1.6503619108921244e+18,1.6503619167417825e+18
