PICKUP,1.6450217277331208e+18,1.6450217393609452e+18
PICKUP,1.645021741172239e+18,1.645021741867842e+18
ASSEMBLY,1.6450217424291837e+18,1.6450217475703373e+18
PICKUP,1.645021748740203e+18,1.6450217499257677e+18
ASSEMBLY,1.6450217492397537e+18,1.6450217560312282e+18
PICKUP,1.6450217657108646e+18,1.6450217707027238e+18
PICKUP,1.6450217705659254e+18,1.6450217715056343e+18
ASSEMBLY,1.6450217722644408e+18,1.645021777753566e+18
ASSEMBLY,1.645021841608607e+18,1.645021849248453e+18
ASSEMBLY,1.6450218764490348e+18,1.6450218857408742e+18
PICKUP,1.645021922106257e+18,1.6450219255968105e+18
SCREW,1.6450219333697172e+18,1.6450219385113746e+18
SCREW,1.6450219423929375e+18,1.6450219460192494e+18
SCREW,1.6450219486944356e+18,1.645021951126356e+18
SCREW,1.645021956296917e+18,1.645021959437224e+18
SCREW,1.645021986384002e+18,1.6450219946292687e+18
BOLT,1.645022003063164e+18,1.645022019465385e+18
BOLT,1.6450220210310812e+18,1.645022037434648e+18
BOLT,1.6450220397039642e+18,1.6450220507041533e+18
BOLT,1.6450220527199483e+18,1.6450220666249567e+18
PICKUP,1.6450222779540283e+18,1.645022281980307e+18
SCREW,1.6450222949700273e+18,1.6450223064739676e+18
SCREW,1.645022308939223e+18,1.6450223198415114e+18
SCREW,1.6450223216592855e+18,1.6450223413214615e+18
