PICKUP,1.6455430899349074e+18,1.6455431009350392e+18
PICKUP,1.6455431050161027e+18,1.645543107092621e+18
ASSEMBLY,1.6455431069658104e+18,1.6455431132952983e+18
PICKUP,1.6455431142159839e+18,1.6455431155493197e+18
ASSEMBLY,1.6455431147633646e+18,1.6455431221550006e+18
PICKUP,1.645543133139383e+18,1.6455431408855068e+18
PICKUP,1.6455431469975613e+18,1.645543148096364e+18
ASSEMBLY,1.6455431478064026e+18,1.6455431521474944e+18
PICKUP,1.6455431701899942e+18,1.6455431721234035e+18
ASSEMBLY,1.6455431728906186e+18,1.64554317913594e+18
PICKUP,1.6455431822515185e+18,1.6455431830188836e+18
ASSEMBLY,1.645543183257946e+18,1.645543187095603e+18
PICKUP,1.6455432115894323e+18,1.6455432180751475e+18
SCREW,1.6455432690709414e+18,1.645543271490623e+18
PICKUP,1.6455433606766083e+18,1.6455433734266452e+18
BOLT,1.6455434622512942e+18,1.6455434701500232e+18
BOLT,1.6455434852420685e+18,1.6455434894207823e+18
BOLT,1.645543491438134e+18,1.6455434972316964e+18
PICKUP,1.6455436058790275e+18,1.6455436081552742e+18
SCREW,1.6455438040768023e+18,1.6455438148291748e+18
