IDLE,1.6475360662707704e+18,1.6475360815220774e+18
HANDOVER,1.6475360880978107e+18,1.6475360924789105e+18
ASSEMBLY,1.647536092852066e+18,1.647536103755668e+18
ASSEMBLY,1.6475361050184346e+18,1.6475361096109007e+18
HANDOVER,1.6475361265506115e+18,1.6475361308366912e+18
ASSEMBLY,1.6475361318504182e+18,1.6475361356911654e+18
ASSEMBLY,1.6475361372086897e+18,1.6475361420485763e+18
ASSEMBLY,1.6475361665467494e+18,1.6475361709356293e+18
ASSEMBLY,1.6475361725490473e+18,1.6475361738886218e+18
ASSEMBLY,1.647536175806204e+18,1.6475361775918124e+18
HANDOVER,1.6475362122982674e+18,1.647536221249502e+18
HANDOVER,1.647536236577764e+18,1.64753623811768e+18
HANDOVER,1.6475362404843684e+18,1.6475362423756165e+18
HANDOVER,1.64753624669045e+18,1.647536248283232e+18
HANDOVER,1.6475362527984658e+18,1.6475362547882903e+18
BOLT,1.6475363380078902e+18,1.6475363417009372e+18
BOLT,1.6475363452196913e+18,1.6475363493620641e+18
BOLT,1.6475363507748224e+18,1.6475363560659558e+18
HANDOVER,1.6475363579809516e+18,1.6475363697843382e+18
BOLT,1.6475363819208271e+18,1.6475363878061842e+18
SCREW,1.6475364098494787e+18,1.647536410893043e+18
BOLT,1.647536429631878e+18,1.6475364376735964e+18
BOLT,1.647536439183353e+18,1.647536447330881e+18
BOLT,1.6475364751273152e+18,1.6475364856344018e+18
HANDOVER,1.6475365617895752e+18,1.6475365654814177e+18
SCREW,1.6475365835174047e+18,1.6475365902618266e+18
SCREW,1.647536592933073e+18,1.6475365972750712e+18
SCREW,1.647536599542083e+18,1.6475366026295626e+18
