IDLE,1.6472727102202867e+18,1.6472727225210995e+18
HANDOVER,1.6472727230317988e+18,1.647272732135922e+18
ASSEMBLY,1.647272734652462e+18,1.647272736038537e+18
ASSEMBLY,1.6472727386571745e+18,1.6472727437507108e+18
HANDOVER,1.6472727636004849e+18,1.6472727734349996e+18
ASSEMBLY,1.6472727746979162e+18,1.64727278039247e+18
ASSEMBLY,1.6472727830293852e+18,1.6472727873036357e+18
ASSEMBLY,1.6472728083949373e+18,1.6472728115347505e+18
ASSEMBLY,1.6472728126985876e+18,1.64727281438577e+18
ASSEMBLY,1.6472728157024568e+18,1.6472728174395072e+18
ASSEMBLY,1.6472728194514796e+18,1.6472728216505298e+18
HANDOVER,1.6472728502674422e+18,1.6472728530346511e+18
PICKUP,1.647272861513061e+18,1.6472728642979528e+18
PICKUP,1.6472728649577162e+18,1.647272866698872e+18
PICKUP,1.6472728723205425e+18,1.6472728733526083e+18
PICKUP,1.6472728868379282e+18,1.6472728896327798e+18
HANDOVER,1.6472729096673116e+18,1.6472729115135322e+18
BOLT,1.6472729171282332e+18,1.6472729280287455e+18
BOLT,1.6472729309515041e+18,1.6472729433973594e+18
BOLT,1.6472729483163077e+18,1.6472729583126198e+18
BOLT,1.6472729614886587e+18,1.6472729687281306e+18
HANDOVER,1.6472730617072346e+18,1.6472730737121124e+18
HANDOVER,1.6472731007034074e+18,1.6472731024514327e+18
SCREW,1.6472731632925e+18,1.64727316893344e+18
SCREW,1.6472731770524285e+18,1.6472731854764836e+18
SCREW,1.6472732012867779e+18,1.6472732100867105e+18
SCREW,1.6472732162519706e+18,1.64727322149756e+18
