IDLE,1.6497571337396001e+18,1.6497571514285944e+18
HANDOVER,1.6497571533668997e+18,1.6497571616335148e+18
ASSEMBLY,1.649757172566718e+18,1.6497571787717586e+18
HANDOVER,1.649757189614191e+18,1.6497571975784952e+18
ASSEMBLY,1.6497572008757645e+18,1.6497572027612613e+18
ASSEMBLY,1.649757207781597e+18,1.649757209621497e+18
ASSEMBLY,1.649757232375209e+18,1.6497572364520883e+18
ASSEMBLY,1.6497572395757647e+18,1.6497572412798436e+18
ASSEMBLY,1.6497572425482793e+18,1.6497572447216215e+18
SCREW,1.6497573764208804e+18,1.6497573810082875e+18
SCREW,1.649757395983574e+18,1.6497574037945352e+18
SCREW,1.6497574089599795e+18,1.64975741295313e+18
HANDOVER,1.64975741845906e+18,1.6497574257703747e+18
BOLT,1.6497574348174057e+18,1.6497574400823939e+18
BOLT,1.6497574458625275e+18,1.6497574500955197e+18
BOLT,1.6497574524731075e+18,1.649757455459164e+18
BOLT,1.649757458086523e+18,1.6497574647219177e+18
HANDOVER,1.6497575678176102e+18,1.649757570147836e+18
SCREW,1.6497575951481068e+18,1.6497576006416947e+18
SCREW,1.6497576053703327e+18,1.649757612104093e+18
