IDLE,1.6472676884608274e+18,1.6472676977940234e+18
HANDOVER,1.6472677040561444e+18,1.6472677095549343e+18
ASSEMBLY,1.6472677145781036e+18,1.647267722267869e+18
ASSEMBLY,1.647267723338463e+18,1.647267730603712e+18
ASSEMBLY,1.6472677466665134e+18,1.6472677510069238e+18
ASSEMBLY,1.647267796796521e+18,1.6472677999183867e+18
ASSEMBLY,1.647267800633331e+18,1.647267802308099e+18
ASSEMBLY,1.6472678071909207e+18,1.6472678210450575e+18
HANDOVER,1.647267935151267e+18,1.6472679390385613e+18
PICKUP,1.6472679445366807e+18,1.6472679458108475e+18
PICKUP,1.6472679547770524e+18,1.64726795605882e+18
PICKUP,1.6472679581781914e+18,1.64726795967034e+18
BOLT,1.6472679775521116e+18,1.6472679881042007e+18
HANDOVER,1.6472679960824264e+18,1.6472680071771064e+18
BOLT,1.6472680102446525e+18,1.6472680233973115e+18
BOLT,1.6472680378788408e+18,1.6472680460783342e+18
BOLT,1.6472680558054584e+18,1.647268064800594e+18
BOLT,1.647268106262276e+18,1.6472681180175265e+18
SCREW,1.6472682849368645e+18,1.6472683017526938e+18
SCREW,1.6472683179397312e+18,1.6472683361865152e+18
SCREW,1.64726834316078e+18,1.647268366248942e+18
SCREW,1.6472683742590502e+18,1.647268390790707e+18
