PICKUP,1.6506197174776054e+18,1.6506197223741937e+18
ASSEMBLY,1.650619730458421e+18,1.6506197361359877e+18
ASSEMBLY,1.6506197375189053e+18,1.6506197411415475e+18
PICKUP,1.6506197547278054e+18,1.6506197585676887e+18
ASSEMBLY,1.6506197596315538e+18,1.6506197632239235e+18
ASSEMBLY,1.6506197646846098e+18,1.6506197683299185e+18
ASSEMBLY,1.6506198083605366e+18,1.6506198106801746e+18
ASSEMBLY,1.6506198121947497e+18,1.650619815589435e+18
ASSEMBLY,1.6506198190345288e+18,1.6506198208933253e+18
PICKUP,1.6506198410823962e+18,1.6506198453731308e+18
PICKUP,1.6506198528021786e+18,1.6506198554777562e+18
PICKUP,1.6506198623551672e+18,1.6506198647967734e+18
PICKUP,1.6506198888259436e+18,1.650619891172653e+18
PICKUP,1.6506199182258148e+18,1.6506199204682903e+18
BOLT,1.6506199219325847e+18,1.6506199303783089e+18
BOLT,1.6506199365014198e+18,1.650619941395525e+18
PICKUP,1.6506199417555843e+18,1.6506199486012393e+18
BOLT,1.650619968689107e+18,1.6506199751911457e+18
PICKUP,1.6506201924849275e+18,1.6506201952293885e+18
SCREW,1.6506201980892562e+18,1.6506202073424197e+18
SCREW,1.650620210862526e+18,1.6506202188563684e+18
SCREW,1.6506202225284014e+18,1.6506202290152824e+18
