IDLE,1.6504462832331674e+18,1.6504462964826337e+18
HANDOVER,1.650446299451959e+18,1.6504463135998141e+18
ASSEMBLY,1.6504463153219075e+18,1.6504463222565658e+18
ASSEMBLY,1.6504463265004585e+18,1.6504463317797596e+18
HANDOVER,1.650446339099618e+18,1.650446342588168e+18
ASSEMBLY,1.6504463492638853e+18,1.6504463558118318e+18
ASSEMBLY,1.650446389915427e+18,1.6504463931992202e+18
ASSEMBLY,1.6504463943684334e+18,1.6504463964582792e+18
ASSEMBLY,1.6504463978480637e+18,1.6504463998645007e+18
ASSEMBLY,1.6504464011262505e+18,1.6504464036637153e+18
HANDOVER,1.6504464218584028e+18,1.6504464259465172e+18
HANDOVER,1.6504464603104975e+18,1.650446465148573e+18
PICKUP,1.650446474421009e+18,1.6504464761597727e+18
PICKUP,1.650446477423302e+18,1.6504464795138086e+18
PICKUP,1.6504464822889464e+18,1.6504464840730158e+18
PICKUP,1.650446485597764e+18,1.6504464874757268e+18
BOLT,1.6504464913932014e+18,1.6504464978673167e+18
BOLT,1.6504465003856e+18,1.6504465051852157e+18
BOLT,1.6504465079659763e+18,1.650446515300608e+18
BOLT,1.650446517126849e+18,1.65044652357013e+18
HANDOVER,1.6504465950892183e+18,1.6504466081227715e+18
HANDOVER,1.6504466331743135e+18,1.6504466354084042e+18
SCREW,1.6504466581574098e+18,1.650446662496568e+18
SCREW,1.650446668771213e+18,1.6504466734366075e+18
SCREW,1.6504466809794458e+18,1.6504466870719862e+18
