IDLE,1.6503819055158093e+18,1.650381918657471e+18
HANDOVER,1.6503819244359332e+18,1.650381933639647e+18
ASSEMBLY,1.6503819371578176e+18,1.6503819540059333e+18
ASSEMBLY,1.6503819548789706e+18,1.6503819597646607e+18
HANDOVER,1.6503819608091236e+18,1.650381972386818e+18
ASSEMBLY,1.6503819730282263e+18,1.650381976432046e+18
ASSEMBLY,1.6503819766611026e+18,1.6503819809856056e+18
ASSEMBLY,1.6503820122434166e+18,1.6503820144288579e+18
ASSEMBLY,1.6503820262649178e+18,1.6503820343089441e+18
ASSEMBLY,1.6503820364533535e+18,1.6503820381687583e+18
ASSEMBLY,1.6503820395781535e+18,1.650382041733483e+18
HANDOVER,1.650382049046891e+18,1.6503820520248932e+18
PICKUP,1.6503821382529068e+18,1.650382140942305e+18
PICKUP,1.6503821483152115e+18,1.650382149853666e+18
PICKUP,1.6503821662387387e+18,1.650382168274036e+18
PICKUP,1.650382209192087e+18,1.6503822114329306e+18
SCREW,1.6503822536477197e+18,1.6503822682013304e+18
SCREW,1.650382273699519e+18,1.6503822838028242e+18
SCREW,1.650382292443772e+18,1.6503823021488108e+18
HANDOVER,1.6503823553287662e+18,1.6503823577668595e+18
BOLT,1.6503823610821258e+18,1.650382367524731e+18
HANDOVER,1.65038237823656e+18,1.650382392255915e+18
BOLT,1.650382400942019e+18,1.6503824071798339e+18
BOLT,1.6503824098421353e+18,1.6503824146856463e+18
BOLT,1.6503824214587546e+18,1.650382426877974e+18
HANDOVER,1.6503826017333315e+18,1.6503826035246625e+18
SCREW,1.650382616099188e+18,1.6503826238958164e+18
SCREW,1.650382627517242e+18,1.650382634114477e+18
