PICKUP,1.6473578117435154e+18,1.6473578169878392e+18
ASSEMBLY,1.6473578224228037e+18,1.6473578301710676e+18
ASSEMBLY,1.6473578337237642e+18,1.647357840269725e+18
PICKUP,1.6473578489899366e+18,1.6473578543886853e+18
ASSEMBLY,1.647357856304366e+18,1.6473578611973376e+18
ASSEMBLY,1.6473578627115528e+18,1.647357871958073e+18
ASSEMBLY,1.6473578948485996e+18,1.6473579012679726e+18
ASSEMBLY,1.6473579034054395e+18,1.6473579062002168e+18
PICKUP,1.6473579421075318e+18,1.647357945298016e+18
PICKUP,1.6473579922218345e+18,1.6473579941147105e+18
PICKUP,1.6473580008352532e+18,1.6473580026191997e+18
PICKUP,1.6473580119478223e+18,1.6473580133323574e+18
PICKUP,1.6473580230079148e+18,1.6473580237251028e+18
PICKUP,1.647358068361773e+18,1.6473580700573437e+18
BOLT,1.647358072921137e+18,1.6473580814188378e+18
BOLT,1.6473580850383255e+18,1.6473580910298665e+18
PICKUP,1.647358091749541e+18,1.647358103999515e+18
BOLT,1.647358118284275e+18,1.6473581369345062e+18
BOLT,1.6473581408801907e+18,1.647358162067238e+18
SCREW,1.6473583177737615e+18,1.647358330072854e+18
SCREW,1.6473583343563597e+18,1.6473583492557297e+18
SCREW,1.647358354523202e+18,1.6473583637698563e+18
