IDLE,1.6497734273942008e+18,1.6497734430003052e+18
HANDOVER,1.6497734440101542e+18,1.6497734497104028e+18
ASSEMBLY,1.6497734524755116e+18,1.6497734583706125e+18
ASSEMBLY,1.6497734603342996e+18,1.649773469783276e+18
HANDOVER,1.649773483313099e+18,1.6497734881550006e+18
ASSEMBLY,1.6497734897761124e+18,1.6497734963200302e+18
ASSEMBLY,1.649773497294757e+18,1.649773508940207e+18
ASSEMBLY,1.649773531475122e+18,1.6497735346675236e+18
ASSEMBLY,1.6497735361837524e+18,1.64977354182524e+18
ASSEMBLY,1.6497735532524314e+18,1.6497735556934387e+18
HANDOVER,1.6497735762818906e+18,1.649773581423725e+18
PICKUP,1.6497736465240512e+18,1.6497736486620582e+18
PICKUP,1.649773663796601e+18,1.6497736659307223e+18
HANDOVER,1.649773739585544e+18,1.6497737415248407e+18
BOLT,1.6497737437425395e+18,1.6497737510530396e+18
BOLT,1.6497737561629627e+18,1.6497737647899226e+18
BOLT,1.649773768322504e+18,1.6497737718829204e+18
BOLT,1.649773774781981e+18,1.6497737808374254e+18
HANDOVER,1.6497738682005983e+18,1.6497738800973376e+18
HANDOVER,1.6497739078993116e+18,1.649773909937336e+18
SCREW,1.6497739846509906e+18,1.649773991140934e+18
SCREW,1.6497739946000435e+18,1.649773998632018e+18
SCREW,1.6497740023650186e+18,1.6497740065538186e+18
