PICKUP,1.6506321721065958e+18,1.650632180852344e+18
ASSEMBLY,1.6506321828642007e+18,1.6506321901093258e+18
ASSEMBLY,1.6506322002397727e+18,1.6506322058350351e+18
PICKUP,1.650632210948754e+18,1.6506322179483108e+18
ASSEMBLY,1.650632219616208e+18,1.6506322288597417e+18
ASSEMBLY,1.6506322715249457e+18,1.6506322752675525e+18
PICKUP,1.6506322967882232e+18,1.6506323020508564e+18
ASSEMBLY,1.6506323061225352e+18,1.6506323118112924e+18
ASSEMBLY,1.6506323134751652e+18,1.650632316226904e+18
ASSEMBLY,1.650632318984545e+18,1.650632320276688e+18
PICKUP,1.6506323331127964e+18,1.6506323370484557e+18
PICKUP,1.6506323661480765e+18,1.6506323681832914e+18
PICKUP,1.650632380317509e+18,1.6506323827498806e+18
PICKUP,1.65063239422806e+18,1.6506323960642465e+18
PICKUP,1.65063244519262e+18,1.6506324466847995e+18
BOLT,1.6506324500537428e+18,1.6506324587440064e+18
BOLT,1.6506324628653773e+18,1.6506324661574956e+18
PICKUP,1.6506324661246881e+18,1.6506324787206748e+18
BOLT,1.650632496107758e+18,1.6506325084123062e+18
BOLT,1.6506325104888745e+18,1.6506325189659233e+18
SCREW,1.6506325576398881e+18,1.6506325664859976e+18
SCREW,1.6506325688069586e+18,1.650632576193021e+18
BOLT,1.650632587008909e+18,1.6506325912189376e+18
BOLT,1.6506325943861745e+18,1.6506325977729009e+18
BOLT,1.6506326000459366e+18,1.6506326074858836e+18
PICKUP,1.650632715484549e+18,1.650632717322594e+18
SCREW,1.650632735004537e+18,1.650632739452934e+18
SCREW,1.6506327502268708e+18,1.650632753414848e+18
SCREW,1.6506327604304443e+18,1.6506327646327506e+18
