IDLE,1.648645931683444e+18,1.6486459446883397e+18
HANDOVER,1.648645945449366e+18,1.648645952895694e+18
ASSEMBLY,1.6486459543614766e+18,1.6486459615107955e+18
ASSEMBLY,1.6486459626235392e+18,1.6486459679187471e+18
HANDOVER,1.6486459847558712e+18,1.64864599134619e+18
ASSEMBLY,1.6486459932100347e+18,1.6486459980056896e+18
ASSEMBLY,1.6486459999944515e+18,1.6486460033621921e+18
ASSEMBLY,1.6486460320125788e+18,1.6486460364531361e+18
ASSEMBLY,1.6486460373692375e+18,1.648646039458098e+18
ASSEMBLY,1.6486460412696689e+18,1.6486460432656015e+18
ASSEMBLY,1.6486460442300918e+18,1.6486460461661184e+18
HANDOVER,1.648646073159009e+18,1.648646076252605e+18
SCREW,1.6486461067028465e+18,1.6486461098471483e+18
SCREW,1.6486461113076541e+18,1.648646116012389e+18
PICKUP,1.648646202875627e+18,1.648646204115458e+18
PICKUP,1.648646212639604e+18,1.6486462145765967e+18
PICKUP,1.6486462264023688e+18,1.648646228139961e+18
BOLT,1.6486463323447777e+18,1.6486463470566405e+18
HANDOVER,1.6486463473089933e+18,1.648646361410655e+18
BOLT,1.6486463801982236e+18,1.6486463927472064e+18
BOLT,1.648646394314869e+18,1.6486464012058406e+18
HANDOVER,1.648646554064018e+18,1.6486465574514038e+18
SCREW,1.6486465609724275e+18,1.6486465647499766e+18
SCREW,1.6486465671789865e+18,1.6486465714722609e+18
SCREW,1.648646574438015e+18,1.6486465821360174e+18
