IDLE,1.649769613319435e+18,1.649769626569845e+18
HANDOVER,1.6497696271103565e+18,1.6497696336875364e+18
ASSEMBLY,1.6497696350264753e+18,1.649769645246644e+18
HANDOVER,1.6497696656880701e+18,1.6497696746829087e+18
ASSEMBLY,1.6497696750165125e+18,1.6497696806768463e+18
ASSEMBLY,1.6497696810904842e+18,1.6497696859490424e+18
ASSEMBLY,1.6497697121773844e+18,1.6497697162871462e+18
ASSEMBLY,1.649769716539247e+18,1.6497697188646062e+18
ASSEMBLY,1.6497697215567585e+18,1.649769722628855e+18
HANDOVER,1.6497697499528466e+18,1.6497697581627863e+18
PICKUP,1.649769796871081e+18,1.6497697982847977e+18
PICKUP,1.6497698250203837e+18,1.649769827478412e+18
PICKUP,1.649769841325339e+18,1.6497698427457905e+18
SCREW,1.649769866594565e+18,1.6497698731913175e+18
SCREW,1.649769881333483e+18,1.6497698871955587e+18
SCREW,1.649769890228905e+18,1.6497698946697649e+18
BOLT,1.6497699344930534e+18,1.6497699370400556e+18
BOLT,1.6497699410249144e+18,1.6497699462821338e+18
BOLT,1.6497699493555917e+18,1.6497699505672684e+18
BOLT,1.6497699635134684e+18,1.6497699670614902e+18
HANDOVER,1.6497700896434253e+18,1.6497700916665539e+18
SCREW,1.6497700942417508e+18,1.649770101895873e+18
SCREW,1.6497701040048333e+18,1.6497701115378268e+18
SCREW,1.6497701149580808e+18,1.6497701231467256e+18
