PICKUP,1.6496698109857533e+18,1.6496698188472474e+18
ASSEMBLY,1.6496698244025385e+18,1.6496698333256735e+18
ASSEMBLY,1.6496698352998154e+18,1.6496698426889884e+18
PICKUP,1.649669852281243e+18,1.6496698607610353e+18
ASSEMBLY,1.6496698611290176e+18,1.6496698677132116e+18
ASSEMBLY,1.649669868834879e+18,1.6496698812642657e+18
ASSEMBLY,1.6496698996774175e+18,1.6496699020595794e+18
ASSEMBLY,1.6496699048328863e+18,1.6496699067227722e+18
ASSEMBLY,1.649669907846541e+18,1.6496699103777252e+18
BOLT,1.6496701191005996e+18,1.649670127090465e+18
BOLT,1.6496701291649014e+18,1.6496701352967404e+18
BOLT,1.6496701378559508e+18,1.6496701418663273e+18
PICKUP,1.6496701588268488e+18,1.6496701602378227e+18
PICKUP,1.6496701608020472e+18,1.6496701620881764e+18
PICKUP,1.6496701629042312e+18,1.6496701644948754e+18
PICKUP,1.649670164805365e+18,1.649670166593759e+18
SCREW,1.6496701747915208e+18,1.649670181809579e+18
SCREW,1.6496701829303104e+18,1.6496701869238781e+18
SCREW,1.6496701881318938e+18,1.6496701896243356e+18
PICKUP,1.649670245110228e+18,1.6496702600815985e+18
PICKUP,1.6496703744203927e+18,1.6496703776397507e+18
SCREW,1.6496704132176676e+18,1.6496704185092314e+18
SCREW,1.6496704266498655e+18,1.6496704298770767e+18
