PICKUP,1.6505541764393623e+18,1.6505541830801876e+18
ASSEMBLY,1.650554185044732e+18,1.6505541926934257e+18
ASSEMBLY,1.650554193307675e+18,1.6505541992529162e+18
PICKUP,1.650554213583512e+18,1.6505542212310438e+18
ASSEMBLY,1.6505542222417905e+18,1.6505542278203745e+18
ASSEMBLY,1.650554229050087e+18,1.6505542330914294e+18
ASSEMBLY,1.650554264046409e+18,1.650554267492382e+18
ASSEMBLY,1.6505542758621732e+18,1.6505542818066545e+18
PICKUP,1.650554306649969e+18,1.6505543114881303e+18
PICKUP,1.6505543656203162e+18,1.6505543674101345e+18
PICKUP,1.650554372028746e+18,1.6505543756743544e+18
PICKUP,1.650554422094276e+18,1.6505544235319096e+18
SCREW,1.6505544252488817e+18,1.6505544295869837e+18
SCREW,1.6505544361134702e+18,1.6505544396030646e+18
BOLT,1.6505544776654984e+18,1.6505544870090294e+18
PICKUP,1.6505544919474376e+18,1.6505545069889656e+18
BOLT,1.6505545179632146e+18,1.6505545262129027e+18
BOLT,1.6505545284783923e+18,1.6505545347721126e+18
BOLT,1.6505545458421386e+18,1.6505545520463224e+18
PICKUP,1.650554595112985e+18,1.650554597451874e+18
SCREW,1.6505546984878426e+18,1.6505547103433375e+18
SCREW,1.6505547167658778e+18,1.6505547350202125e+18
