IDLE,1.650466735438395e+18,1.650466749386515e+18
HANDOVER,1.6504667510099387e+18,1.6504667605062277e+18
ASSEMBLY,1.6504667626238764e+18,1.6504667702215452e+18
ASSEMBLY,1.650466771603136e+18,1.6504667831880013e+18
HANDOVER,1.6504667904546847e+18,1.6504667967285312e+18
ASSEMBLY,1.650466798067771e+18,1.6504668085684902e+18
ASSEMBLY,1.650466809856028e+18,1.650466815328278e+18
ASSEMBLY,1.6504668360150945e+18,1.650466838357527e+18
ASSEMBLY,1.6504668502337275e+18,1.6504668539264013e+18
ASSEMBLY,1.6504668564333693e+18,1.6504668583765082e+18
HANDOVER,1.6504668768324355e+18,1.650466882759617e+18
PICKUP,1.6504669035331044e+18,1.650466905231845e+18
PICKUP,1.6504669229872988e+18,1.650466924933734e+18
SCREW,1.6504669561141315e+18,1.650466960505867e+18
SCREW,1.6504669790521385e+18,1.6504669962568445e+18
SCREW,1.6504670107372334e+18,1.6504670171492188e+18
SCREW,1.6504670362658112e+18,1.6504670495192087e+18
HANDOVER,1.6504670710116984e+18,1.6504670731516992e+18
HANDOVER,1.65046709574271e+18,1.6504671081445627e+18
BOLT,1.6504671181206536e+18,1.6504671212060283e+18
BOLT,1.650467131210794e+18,1.650467136580949e+18
BOLT,1.6504671451513216e+18,1.6504671466728556e+18
HANDOVER,1.650467229807895e+18,1.6504672316151252e+18
SCREW,1.6504672690740047e+18,1.6504672798088906e+18
SCREW,1.6504672976417807e+18,1.650467304739971e+18
SCREW,1.6504673124626143e+18,1.6504673186569777e+18
