PICKUP,1.6504582502705539e+18,1.6504582569823898e+18
ASSEMBLY,1.650458258743499e+18,1.650458265241185e+18
ASSEMBLY,1.65045826565615e+18,1.6504582707440095e+18
PICKUP,1.6504582899847867e+18,1.6504582958260303e+18
ASSEMBLY,1.650458297286526e+18,1.6504583038371597e+18
ASSEMBLY,1.6504583047367552e+18,1.6504583105959572e+18
ASSEMBLY,1.6504583376465306e+18,1.6504583402281009e+18
ASSEMBLY,1.6504583423537984e+18,1.6504583443867356e+18
ASSEMBLY,1.6504583642371323e+18,1.6504583702176095e+18
PICKUP,1.650458372738807e+18,1.6504583772793247e+18
SCREW,1.6504583994768893e+18,1.6504584016110244e+18
PICKUP,1.6504584043357005e+18,1.6504584067670438e+18
PICKUP,1.650458430521112e+18,1.6504584323001782e+18
PICKUP,1.650458436463836e+18,1.650458438854726e+18
SCREW,1.6504585042674857e+18,1.650458510346742e+18
PICKUP,1.6504585465549225e+18,1.650458550142042e+18
BOLT,1.6504585612220142e+18,1.650458563507387e+18
PICKUP,1.6504585681790766e+18,1.6504585793298056e+18
BOLT,1.65045858399768e+18,1.6504585904921032e+18
BOLT,1.6504585925248067e+18,1.650458601709073e+18
PICKUP,1.650458738295377e+18,1.6504587411158646e+18
SCREW,1.650458744254453e+18,1.6504587482445983e+18
SCREW,1.650458749857985e+18,1.6504587570061765e+18
