PICKUP,1.6473550556772214e+18,1.6473550626240476e+18
ASSEMBLY,1.6473550670394854e+18,1.6473550724267018e+18
ASSEMBLY,1.6473550739552479e+18,1.6473550777944538e+18
PICKUP,1.6473550953809157e+18,1.6473551010210573e+18
ASSEMBLY,1.6473551028412503e+18,1.6473551099753807e+18
ASSEMBLY,1.6473551114508964e+18,1.6473551149901522e+18
ASSEMBLY,1.6473551433843448e+18,1.6473551468301727e+18
ASSEMBLY,1.6473551483950605e+18,1.6473551523906143e+18
PICKUP,1.6473551849131256e+18,1.647355186582133e+18
PICKUP,1.647355242761167e+18,1.6473552455041562e+18
PICKUP,1.6473552474185485e+18,1.647355248809093e+18
PICKUP,1.647355249582698e+18,1.6473552517126602e+18
PICKUP,1.6473552525232625e+18,1.647355254143561e+18
PICKUP,1.6473552569379057e+18,1.6473552582226086e+18
BOLT,1.6473552719491361e+18,1.647355277793192e+18
PICKUP,1.647355278806484e+18,1.647355289560956e+18
BOLT,1.6473553027386304e+18,1.6473553098335427e+18
BOLT,1.6473553154553426e+18,1.6473553195412928e+18
BOLT,1.6473553321720438e+18,1.647355338064648e+18
BOLT,1.6473553428880986e+18,1.6473553454818394e+18
SCREW,1.6473554603815286e+18,1.647355464676596e+18
SCREW,1.6473554745785418e+18,1.6473554779886085e+18
SCREW,1.6473554882724355e+18,1.6473554944685773e+18
SCREW,1.6473555009867471e+18,1.6473555061340897e+18
